datetime,vol,op,comp1p,comp2p,comp3p,hour,day_of_week,month
2023-12-05 11:00:00,45.22,1.738947,1.7445,1.7385,1.763166667,11,1,12
2023-12-05 12:00:00,38.9,1.77905,1.745333333,1.785333333,1.805666667,12,1,12
2023-12-05 13:00:00,244.14,1.776126,1.751333333,1.779,1.773333333,13,1,12
2023-12-05 14:00:00,102.52,1.763937,1.747,1.767666667,1.774,14,1,12
2023-12-05 15:00:00,52.06,1.798864,1.775,1.789,1.811,15,1,12
2023-12-05 16:00:00,11.12,1.798804,1.749,1.745,1.729333333,16,1,12
2023-12-05 17:00:00,33.33,1.739364,1.715166667,1.738,1.734,17,1,12
2023-12-05 18:00:00,73.29,1.732402,1.714666667,1.721,1.713,18,1,12
2023-12-05 19:00:00,86.54,1.73863,1.7235,1.747,1.734,19,1,12
2023-12-05 20:00:00,65.79,1.738888,1.726833333,1.7445,1.739,20,1,12
2023-12-05 21:00:00,93.56,1.729011,1.710166667,1.725666667,1.739,21,1,12
2023-12-06 07:00:00,11.24,1.779645,1.776833333,1.789,1.779,7,2,12
2023-12-06 08:00:00,11.24,1.779645,1.769,1.782,1.779,8,2,12
2023-12-06 09:00:00,80.6,1.8398,1.798166667,1.836,1.829,9,2,12
2023-12-06 10:00:00,5.45,1.838431,1.819,1.839,1.833833333,10,2,12
2023-12-06 12:00:00,32.77,1.858899,1.854,1.868,1.895666667,12,2,12
2023-12-06 13:00:00,5.3,1.888173,1.834833333,1.869,1.866333333,13,2,12
2023-12-06 15:00:00,13.26,1.889006,1.851,1.869,1.885,15,2,12
2023-12-06 16:00:00,80.5,1.839502,1.829,1.869,1.843,16,2,12
2023-12-06 17:00:00,52.28,1.818796,1.840666667,1.793,1.864,17,2,12
2023-12-06 18:00:00,37.66,1.748943,1.775666667,1.7665,1.805,18,2,12
2023-12-06 19:00:00,36.05,1.773933,1.7735,1.752666667,1.774,19,2,12
2023-12-06 20:00:00,121.82,1.768846,1.737666667,1.745833333,1.7595,20,2,12
2023-12-06 21:00:00,156.81,1.718896,1.7035,1.722333333,1.749,21,2,12
2023-12-07 07:00:00,66.1,1.769292,1.766833333,1.779,1.779,7,3,12
2023-12-07 08:00:00,32.22,1.769054,1.759,1.770833333,1.770166667,8,3,12
2023-12-07 09:00:00,39.83,1.82903,1.7795,1.801,1.819,9,3,12
2023-12-07 10:00:00,22.06,1.789284,1.7725,1.789,1.806166667,10,3,12
2023-12-07 11:00:00,25.3,1.779348,1.758,1.771,1.7735,11,3,12
2023-12-07 12:00:00,51.46,1.783453,1.7755,1.799666667,1.835666667,12,3,12
2023-12-07 13:00:00,62.06,1.788154,1.754833333,1.779,1.790833333,13,3,12
2023-12-07 14:00:00,92.1,1.762231,1.749,1.772333333,1.774,14,3,12
2023-12-07 15:00:00,82.78,1.809276,1.779,1.779,1.811,15,3,12
2023-12-07 16:00:00,130.96,1.743915,1.742,1.749,1.729333333,16,3,12
2023-12-07 17:00:00,235.13,1.743985,1.715166667,1.738,1.734,17,3,12
2023-12-07 18:00:00,133.1,1.731188,1.711666667,1.7225,1.716333333,18,3,12
2023-12-07 19:00:00,112.22,1.738828,1.7235,1.734666667,1.734,19,3,12
2023-12-07 20:00:00,29.02,1.739066,1.729,1.729,1.739,20,3,12
2023-12-07 21:00:00,42.31,1.728832,1.6975,1.726333333,1.739,21,3,12
2023-12-08 06:00:00,15.04,1.728713,1.734833333,1.758491525,1.769,6,4,12
2023-12-08 07:00:00,35.69,1.759058,1.764666667,1.769,1.769,7,4,12
2023-12-08 08:00:00,64.77,1.759237,1.749,1.7605,1.760166667,8,4,12
2023-12-08 09:00:00,60.48,1.809336,1.7695,1.781666667,1.809,9,4,12
2023-12-08 11:00:00,34.85,1.744064,1.7395,1.7425,1.7495,11,4,12
2023-12-08 12:00:00,77.88,1.799002,1.764,1.7935,1.805666667,12,4,12
2023-12-08 13:00:00,130.02,1.793866,1.7625,1.786833333,1.785833333,13,4,12
2023-12-08 14:00:00,94.48,1.787363,1.750166667,1.781333333,1.7785,14,4,12
2023-12-08 15:00:00,19.24,1.818915,1.779,1.7905,1.811,15,4,12
2023-12-08 16:00:00,62.9,1.749003,1.736,1.75,1.746,16,4,12
2023-12-08 17:00:00,204.03,1.738947,1.713666667,1.738,1.734,17,4,12
2023-12-08 18:00:00,72.04,1.723953,1.701,1.708666667,1.698333333,18,4,12
2023-12-08 19:00:00,157.02,1.722247,1.7035,1.727,1.714,19,4,12
2023-12-08 21:00:00,66.17,1.709078,1.699,1.7055,1.719,21,4,12
2023-12-08 22:00:00,14.82,1.709435,1.699,1.699,1.7323333333333333,22,4,12
2023-12-09 06:00:00,11.37,1.759296,1.7240000000000002,1.729,1.7456666666666667,6,5,12
2023-12-09 08:00:00,52.28,1.759118,1.749,1.759,1.759,8,5,12
2023-12-09 09:00:00,126.81,1.818836,1.778166667,1.801,1.809,9,5,12
2023-12-09 10:00:00,34.11,1.818915,1.763666667,1.797333333,1.796166667,10,5,12
2023-12-09 11:00:00,67.38,1.738947,1.733,1.764,1.7625,11,5,12
2023-12-09 12:00:00,142.18,1.775123,1.764,1.813666667,1.805666667,12,5,12
2023-12-09 13:00:00,162.9,1.794925,1.7625,1.806833333,1.785833333,13,5,12
2023-12-09 14:00:00,119.53,1.760704,1.733,1.782,1.784,14,5,12
2023-12-09 15:00:00,27.98,1.799201,1.763,1.779,1.821,15,5,12
2023-12-09 16:00:00,8.58,1.748824,1.745,1.7575,1.7605,16,5,12
2023-12-09 17:00:00,141.72,1.766936,1.740666667,1.748,1.774,17,5,12
2023-12-09 18:00:00,36.99,1.718836,1.728833333,1.727,1.727666667,18,5,12
2023-12-09 20:00:00,47.21,1.739304,1.6925,1.729,1.709,20,5,12
2023-12-09 21:00:00,45.4,1.688848,1.669,1.697666667,1.709,21,5,12
2023-12-10 07:00:00,30.11,1.759058,1.686542373,1.7105367235,1.707644068,7,6,12
2023-12-10 08:00:00,93.63,1.708999,1.704084746,1.72340678,1.706288136,8,6,12
2023-12-10 10:00:00,121.76,1.739036,1.719,1.747,1.738,10,6,12
2023-12-10 11:00:00,62.82,1.728892,1.6925,1.725,1.7125,11,6,12
2023-12-10 12:00:00,123.53,1.719034,1.724,1.7675,1.765666667,12,6,12
2023-12-10 13:00:00,69.19,1.759058,1.740333333,1.7675,1.756166667,13,6,12
2023-12-10 14:00:00,188.71,1.728883,1.704333333,1.754833333,1.764,14,6,12
2023-12-10 15:00:00,43.79,1.768935,1.735,1.758,1.801,15,6,12
2023-12-10 16:00:00,71.39,1.722247,1.703166667,1.703,1.725666667,16,6,12
2023-12-10 17:00:00,189.69,1.71291,1.690666667,1.7175,1.714,17,6,12
2023-12-10 18:00:00,82.83,1.712251,1.693666667,1.7015,1.696333333,18,6,12
2023-12-10 19:00:00,71.01,1.718955,1.680166667,1.727,1.689,19,6,12
2023-12-10 20:00:00,32.3,1.718955,1.679,1.7245,1.689,20,6,12
2023-12-10 21:00:00,60.46,1.68861,1.679,1.693,1.689,21,6,12
2023-12-11 06:00:00,45.95,1.689324,1.722333333,1.748491525,1.759,6,0,12
2023-12-11 07:00:00,19.83,1.758761,1.749,1.759,1.759,7,0,12
2023-12-11 09:00:00,8.43,1.818082,1.778166667,1.792,1.809,9,0,12
2023-12-11 11:00:00,116.82,1.729118,1.714833333,1.753166667,1.746,11,0,12
2023-12-11 12:00:00,139.46,1.77907,1.744,1.795,1.785666667,12,0,12
2023-12-11 13:00:00,89.93,1.778979,1.760166667,1.795,1.776166667,13,0,12
2023-12-11 14:00:00,50.95,1.764056,1.741333333,1.7755,1.773,14,0,12
2023-12-11 15:00:00,8.06,1.808562,1.771,1.779,1.801,15,0,12
2023-12-11 16:00:00,35.57,1.748943,1.736166667,1.755,1.755166667,16,0,12
2023-12-11 17:00:00,116.38,1.763967,1.730666667,1.763666667,1.774,17,0,12
2023-12-11 18:00:00,191.36,1.699122,1.7315,1.712,1.720833333,18,0,12
2023-12-11 19:00:00,163.3,1.715742,1.7435,1.727666667,1.714,19,0,12
2023-12-11 20:00:00,86.35,1.719233,1.713666667,1.7245,1.719,20,0,12
2023-12-11 21:00:00,44.03,1.719134,1.6955,1.705,1.719,21,0,12
2023-12-12 06:00:00,66.72,1.718955,1.721666667,1.748491525,1.759,6,1,12
2023-12-12 07:00:00,36.78,1.759118,1.749,1.759,1.759,7,1,12
2023-12-12 08:00:00,45.22,1.75888,1.749,1.757,1.759,8,1,12
2023-12-12 10:00:00,52.91,1.769173,1.761333333,1.793,1.796166667,10,1,12
2023-12-12 11:00:00,23.78,1.768935,1.7525,1.751666667,1.7515,11,1,12
2023-12-12 12:00:00,92.83,1.778693,1.747,1.7885,1.785666667,12,1,12
2023-12-12 13:00:00,37.42,1.75412,1.753,1.789,1.743,13,1,12
2023-12-12 14:00:00,33.36,1.709138,1.711,1.727666667,1.725333333,14,1,12
2023-12-12 15:00:00,67.19,1.748626,1.736166667,1.769,1.765,15,1,12
2023-12-12 16:00:00,66.48,1.738749,1.728333333,1.7465,1.747,16,1,12
2023-12-12 17:00:00,108.88,1.758939,1.730666667,1.725,1.764,17,1,12
2023-12-12 18:00:00,90.97,1.743945,1.715666667,1.706333333,1.718333333,18,1,12
2023-12-12 19:00:00,53.93,1.718836,1.7135,1.731166667,1.724,19,1,12
2023-12-12 20:00:00,34.32,1.719074,1.710166667,1.725,1.718,20,1,12
2023-12-13 07:00:00,17.43,1.758701,1.709,1.749,1.749,7,2,12
2023-12-13 09:00:00,99.34,1.784137,1.709,1.777,1.769,9,2,12
2023-12-13 10:00:00,79.49,1.748884,1.713333333,1.774666667,1.754,10,2,12
2023-12-13 11:00:00,237.3,1.718955,1.711666667,1.721,1.719,11,2,12
2023-12-13 12:00:00,120.08,1.745492,1.744,1.789333333,1.785666667,12,2,12
2023-12-13 13:00:00,34.44,1.799161,1.769,1.777333333,1.781666667,13,2,12
2023-12-13 14:00:00,18.67,1.769292,1.737666667,1.7515,1.748666667,14,2,12
2023-12-13 15:00:00,106.02,1.759028,1.758166667,1.752,1.773,15,2,12
2023-12-13 16:00:00,23.0,1.738709,1.719,1.738,1.739,16,2,12
2023-12-13 17:00:00,52.47,1.769233,1.720666667,1.755,1.754,17,2,12
2023-12-13 18:00:00,126.33,1.711339,1.719,1.712,1.708333333,18,2,12
2023-12-13 19:00:00,63.41,1.70884,1.7035,1.727666667,1.714,19,2,12
2023-12-13 20:00:00,47.7,1.72907,1.706833333,1.724,1.7125,20,2,12
2023-12-13 21:00:00,47.63,1.689205,1.681666667,1.691666667,1.689,21,2,12
2023-12-14 10:00:00,16.76,1.788451,1.755833333,1.773,1.779,10,3,12
2023-12-14 11:00:00,233.59,1.748725,1.736833333,1.7335,1.751666667,11,3,12
2023-12-14 13:00:00,104.0,1.758979,1.739333333,1.775666667,1.773,13,3,12
2023-12-14 14:00:00,71.02,1.738828,1.727,1.7535,1.7585,14,3,12
2023-12-14 15:00:00,175.66,1.788832,1.753,1.759,1.791,15,3,12
2023-12-14 16:00:00,74.73,1.728792,1.716,1.721,1.704333333,16,3,12
2023-12-14 17:00:00,68.61,1.718955,1.683666667,1.7075,1.704,17,3,12
2023-12-14 19:00:00,327.52,1.680016,1.6935,1.707,1.704,19,3,12
2023-12-14 20:00:00,133.98,1.678995,1.6725,1.695,1.6825,20,3,12
2023-12-14 21:00:00,42.29,1.678733,1.669,1.677,1.679,21,3,12
2023-12-15 07:00:00,37.64,1.748943,1.739,1.749,1.749,7,4,12
2023-12-15 08:00:00,130.44,1.748913,1.736833333,1.749,1.749,8,4,12
2023-12-15 09:00:00,60.31,1.779209,1.757333333,1.789666667,1.799,9,4,12
2023-12-15 10:00:00,45.71,1.77905,1.768,1.784666667,1.7935,10,4,12
2023-12-15 11:00:00,59.23,1.739304,1.7525,1.739,1.761666667,11,4,12
2023-12-15 12:00:00,67.35,1.738947,1.73,1.768333333,1.795666667,12,4,12
2023-12-15 13:00:00,57.79,1.739126,1.731666667,1.755,1.758833333,13,4,12
2023-12-15 14:00:00,61.67,1.753882,1.729,1.7495,1.754,14,4,12
2023-12-15 15:00:00,140.51,1.799082,1.763,1.789,1.791,15,4,12
2023-12-15 16:00:00,14.22,1.758999,1.739,1.756666667,1.746,16,4,12
2023-12-15 17:00:00,127.13,1.738888,1.715166667,1.7275,1.734,17,4,12
2023-12-15 18:00:00,8.83,1.69932,1.703,1.709333333,1.704333333,18,4,12
2023-12-15 19:00:00,14.11,1.728832,1.7135,1.727666667,1.724,19,4,12
2023-12-15 20:00:00,46.3,1.728832,1.719,1.726333333,1.724666667,20,4,12
2023-12-15 21:00:00,12.0,1.709554,1.690833333,1.698166667,1.709,21,4,12
2023-12-16 08:00:00,44.66,1.759058,1.737,1.759,1.749,8,5,12
2023-12-16 09:00:00,15.01,1.788451,1.758166667,1.782,1.799,9,5,12
2023-12-16 10:00:00,128.62,1.776343,1.734833333,1.774,1.781833333,10,5,12
2023-12-16 11:00:00,48.54,1.739066,1.7235,1.736333333,1.7325,11,5,12
2023-12-16 12:00:00,97.83,1.769054,1.736666667,1.774,1.775666667,12,5,12
2023-12-16 13:00:00,61.69,1.759266,1.731333333,1.767,1.757333333,13,5,12
2023-12-16 14:00:00,69.82,1.731539,1.6725,1.733666667,1.723833333,14,5,12
2023-12-16 15:00:00,198.13,1.708983,1.697,1.759,1.751,15,5,12
2023-12-16 16:00:00,151.46,1.709257,1.694,1.7215,1.710166667,16,5,12
2023-12-16 17:00:00,130.86,1.735556,1.700666667,1.7375,1.734,17,5,12
2023-12-16 18:00:00,29.08,1.719253,1.705,1.712,1.719666667,18,5,12
2023-12-16 19:00:00,77.02,1.739106,1.7135,1.729833333,1.734,19,5,12
2023-12-16 20:00:00,11.63,1.719907,1.705833333,1.722333333,1.724666667,20,5,12
2023-12-16 21:00:00,24.55,1.698844,1.686833333,1.698,1.719,21,5,12
2023-12-17 06:00:00,28.74,1.738947,1.6918149715,1.712737288,1.7132372880000002,6,6,12
2023-12-17 08:00:00,69.76,1.69932,1.69679661,1.727474576,1.707474576,8,6,12
2023-12-17 09:00:00,58.06,1.718836,1.698166667,1.756,1.749,9,6,12
2023-12-17 11:00:00,105.3,1.706401,1.689,1.7235,1.703,11,6,12
2023-12-17 12:00:00,185.36,1.748963,1.724,1.776333333,1.765666667,12,6,12
2023-12-17 13:00:00,86.56,1.748903,1.730166667,1.7725,1.7525,13,6,12
2023-12-17 14:00:00,76.61,1.698209,1.689,1.730833333,1.723166667,14,6,12
2023-12-17 15:00:00,143.67,1.739036,1.727,1.759,1.755,15,6,12
2023-12-17 16:00:00,15.24,1.738828,1.720333333,1.7375,1.730333333,16,6,12
2023-12-17 17:00:00,10.1,1.728356,1.700666667,1.718,1.724,17,6,12
2023-12-17 18:00:00,124.39,1.718955,1.698333333,1.7005,1.703,18,6,12
2023-12-17 19:00:00,92.59,1.722208,1.7135,1.727,1.724,19,6,12
2023-12-17 21:00:00,67.07,1.698725,1.680166667,1.697666667,1.729,21,6,12
2023-12-18 06:00:00,19.68,1.738888,1.7185,1.748491525,1.749,6,0,12
2023-12-18 07:00:00,53.92,1.758979,1.739,1.759,1.749,7,0,12
2023-12-18 08:00:00,76.53,1.759058,1.737,1.759,1.749,8,0,12
2023-12-18 09:00:00,16.81,1.788808,1.758166667,1.798,1.799,9,0,12
2023-12-18 10:00:00,54.03,1.759058,1.7465,1.783,1.786333333,10,0,12
2023-12-18 11:00:00,42.63,1.728892,1.719,1.724666667,1.733,11,0,12
2023-12-18 13:00:00,8.57,1.757868,1.748166667,1.783,1.7625,13,0,12
2023-12-18 14:00:00,24.01,1.728475,1.728,1.748166667,1.744,14,0,12
2023-12-18 15:00:00,81.58,1.769262,1.755,1.769,1.783,15,0,12
2023-12-18 16:00:00,85.88,1.742081,1.7425,1.737,1.746833333,16,0,12
2023-12-18 17:00:00,83.2,1.768935,1.730666667,1.748,1.754,17,0,12
2023-12-18 18:00:00,134.29,1.730998,1.720833333,1.703833333,1.703,18,0,12
2023-12-18 19:00:00,69.1,1.719193,1.7235,1.727666667,1.704,19,0,12
2023-12-18 20:00:00,168.96,1.717249,1.700333333,1.721666667,1.709,20,0,12
2023-12-18 21:00:00,132.85,1.699122,1.689,1.700166667,1.709,21,0,12
2023-12-19 06:00:00,31.0,1.738828,1.7285,1.757983051,1.759,6,1,12
2023-12-19 07:00:00,60.38,1.758899,1.749,1.779,1.759,7,1,12
2023-12-19 12:00:00,49.19,1.775996,1.727,1.768833333,1.795666667,12,1,12
2023-12-19 13:00:00,52.02,1.75882,1.730166667,1.767,1.763333333,13,1,12
2023-12-19 14:00:00,128.4,1.702255,1.689,1.734,1.723166667,14,1,12
2023-12-19 15:00:00,52.56,1.758701,1.729,1.759,1.751,15,1,12
2023-12-19 16:00:00,59.16,1.688789,1.709,1.729833333,1.693,16,1,12
2023-12-19 17:00:00,99.55,1.713148,1.690666667,1.7175,1.714,17,1,12
2023-12-19 18:00:00,61.71,1.699122,1.688333333,1.6995,1.693,18,1,12
2023-12-19 19:00:00,75.54,1.73148,1.7035,1.727,1.714,19,1,12
2023-12-19 20:00:00,23.72,1.7136,1.704666667,1.724666667,1.719,20,1,12
2023-12-19 21:00:00,62.1,1.698904,1.689,1.702,1.719,21,1,12
2023-12-20 06:00:00,14.38,1.739423,1.729,1.758491525,1.759,6,2,12
2023-12-20 08:00:00,11.37,1.759296,1.746833333,1.762,1.759,8,2,12
2023-12-20 09:00:00,112.94,1.81121,1.768166667,1.784833333,1.809,9,2,12
2023-12-20 10:00:00,58.06,1.759118,1.753666667,1.767,1.795,10,2,12
2023-12-20 11:00:00,9.77,1.76001,1.7435,1.742333333,1.756833333,11,2,12
2023-12-20 13:00:00,16.87,1.778931,1.741333333,1.767,1.773,13,2,12
2023-12-20 14:00:00,42.95,1.746652,1.719666667,1.746333333,1.7475,14,2,12
2023-12-20 15:00:00,11.24,1.779645,1.745,1.759,1.777,15,2,12
2023-12-20 16:00:00,186.12,1.743017,1.728166667,1.744,1.756833333,16,2,12
2023-12-20 17:00:00,167.4,1.732949,1.700666667,1.7435,1.764,17,2,12
2023-12-20 18:00:00,214.97,1.707724,1.705,1.712333333,1.718333333,18,2,12
2023-12-20 19:00:00,95.13,1.738947,1.7135,1.724666667,1.724,19,2,12
2023-12-20 20:00:00,106.72,1.732283,1.710166667,1.7165,1.7235,20,2,12
2023-12-20 21:00:00,14.63,1.70884,1.691666667,1.697,1.719,21,2,12
2023-12-21 09:00:00,82.41,1.822485,1.749,1.808666667,1.819,9,3,12
2023-12-21 10:00:00,36.92,1.769292,1.757833333,1.801,1.804,10,3,12
2023-12-21 11:00:00,47.57,1.745889,1.741666667,1.7355,1.761333333,11,3,12
2023-12-21 12:00:00,68.23,1.748943,1.7355,1.777333333,1.815666667,12,3,12
2023-12-21 13:00:00,159.45,1.774131,1.741666667,1.7665,1.773666667,13,3,12
2023-12-21 14:00:00,152.56,1.733949,1.719666667,1.74,1.741166667,14,3,12
2023-12-21 15:00:00,180.09,1.778931,1.746166667,1.769,1.777,15,3,12
2023-12-21 16:00:00,39.75,1.759058,1.734,1.7435,1.743333333,16,3,12
2023-12-21 17:00:00,51.38,1.759118,1.730666667,1.7475,1.744,17,3,12
2023-12-21 18:00:00,92.14,1.729165,1.713333333,1.711166667,1.703666667,18,3,12
2023-12-21 19:00:00,79.34,1.729159,1.703,1.727,1.714,19,3,12
2023-12-21 20:00:00,65.05,1.729011,1.709,1.722833333,1.719,20,3,12
2023-12-22 06:00:00,37.13,1.75888,1.729,1.753237288,1.759,6,4,12
2023-12-22 07:00:00,40.42,1.759058,1.749,1.769,1.759,7,4,12
2023-12-22 09:00:00,41.24,1.809276,1.768166667,1.785,1.809,9,4,12
2023-12-22 10:00:00,6.83,1.757987,1.754333333,1.767333333,1.794666667,10,4,12
2023-12-22 11:00:00,33.93,1.75882,1.749,1.75,1.754666667,11,4,12
2023-12-22 12:00:00,18.84,1.805052,1.7585,1.786333333,1.805666667,12,4,12
2023-12-22 13:00:00,23.73,1.784108,1.744333333,1.767,1.772333333,13,4,12
2023-12-22 14:00:00,73.9,1.742438,1.721333333,1.755333333,1.753,14,4,12
2023-12-22 15:00:00,239.29,1.788978,1.755,1.789,1.785,15,4,12
2023-12-22 16:00:00,161.84,1.763189,1.743,1.758333333,1.758333333,16,4,12
2023-12-22 17:00:00,153.05,1.755587,1.730666667,1.755166667,1.774,17,4,12
2023-12-22 18:00:00,96.19,1.705865,1.725,1.712833333,1.720833333,18,4,12
2023-12-22 19:00:00,50.24,1.728832,1.7135,1.737,1.714,19,4,12
2023-12-22 20:00:00,50.56,1.72788,1.710333333,1.731666667,1.716833333,20,4,12
2023-12-22 21:00:00,83.44,1.70884,1.694833333,1.701833333,1.709,21,4,12
2023-12-23 06:00:00,21.15,1.749241,1.7315,1.7369166665,1.754,6,5,12
2023-12-23 09:00:00,16.0,1.8088,1.768166667,1.772,1.799,9,5,12
2023-12-23 10:00:00,97.24,1.792021,1.754333333,1.767833333,1.786166667,10,5,12
2023-12-23 11:00:00,127.14,1.748973,1.735833333,1.7315,1.747,11,5,12
2023-12-23 12:00:00,151.12,1.76237,1.7285,1.760666667,1.785666667,12,5,12
2023-12-23 13:00:00,142.94,1.755607,1.724833333,1.7575,1.753333333,13,5,12
2023-12-23 14:00:00,103.43,1.708959,1.699,1.7335,1.7275,14,5,12
2023-12-23 15:00:00,68.06,1.769133,1.737,1.749666667,1.767,15,5,12
2023-12-23 16:00:00,51.82,1.7493,1.717333333,1.737833333,1.735833333,16,5,12
2023-12-23 18:00:00,157.33,1.705726,1.705833333,1.711,1.707,18,5,12
2023-12-23 19:00:00,57.9,1.718955,1.7135,1.737666667,1.724,19,5,12
2023-12-23 20:00:00,78.87,1.728951,1.719,1.726333333,1.729,20,5,12
2023-12-24 07:00:00,75.04,1.759018,1.7088305085000002,1.7248700565,1.715440678,7,6,12
2023-12-24 08:00:00,87.35,1.689086,1.698661017,1.72340678,1.701881356,8,6,12
2023-12-24 11:00:00,23.24,1.709197,1.7025,1.7205,1.7225,11,6,12
2023-12-24 12:00:00,30.49,1.774925,1.7255,1.762,1.775666667,12,6,12
2023-12-24 13:00:00,112.36,1.759058,1.724833333,1.7565,1.7515,13,6,12
2023-12-24 14:00:00,120.58,1.719213,1.699,1.734833333,1.7275,14,6,12
2023-12-24 15:00:00,73.27,1.768737,1.735,1.760666667,1.767,15,6,12
2023-12-24 16:00:00,85.07,1.748824,1.7225,1.745333333,1.731,16,6,12
2023-12-24 17:00:00,65.52,1.739066,1.710666667,1.746,1.744,17,6,12
2023-12-24 18:00:00,149.19,1.726779,1.705833333,1.718,1.708833333,18,6,12
2023-12-24 19:00:00,8.65,1.738828,1.7135,1.7295,1.724,19,6,12
2023-12-24 21:00:00,51.8,1.699042,1.687833333,1.688,1.729,21,6,12
2023-12-25 09:00:00,27.44,1.773398,1.768166667,1.772666667,1.799,9,0,12
2023-12-25 10:00:00,98.3,1.792973,1.727166667,1.739,1.779666667,10,0,12
2023-12-25 11:00:00,159.69,1.728951,1.719,1.7185,1.729,11,0,12
2023-12-25 12:00:00,78.05,1.766436,1.7285,1.762333333,1.795666667,12,0,12
2023-12-25 13:00:00,89.58,1.766406,1.724833333,1.756166667,1.758166667,13,0,12
2023-12-25 14:00:00,35.19,1.709078,1.699,1.7375,1.7275,14,0,12
2023-12-25 15:00:00,157.78,1.768935,1.739,1.769,1.767,15,0,12
2023-12-25 16:00:00,29.49,1.758999,1.738166667,1.753833333,1.756833333,16,0,12
2023-12-25 17:00:00,87.59,1.738888,1.710666667,1.751333333,1.774,17,0,12
2023-12-25 18:00:00,11.36,1.728356,1.7125,1.716,1.722333333,18,0,12
2023-12-25 19:00:00,89.47,1.738828,1.7135,1.730833333,1.724,19,0,12
2023-12-25 20:00:00,8.63,1.738709,1.719,1.727166667,1.726833333,20,0,12
2023-12-25 21:00:00,30.54,1.719074,1.699,1.703666667,1.719,21,0,12
2023-12-26 08:00:00,30.02,1.698963,1.718166667,1.716,1.717666667,8,1,12
2023-12-26 09:00:00,28.42,1.758939,1.718166667,1.756,1.749,9,1,12
2023-12-26 11:00:00,56.5,1.714136,1.699,1.716166667,1.710166667,11,1,12
2023-12-26 12:00:00,71.32,1.761438,1.725333333,1.776333333,1.775666667,12,1,12
2023-12-26 13:00:00,126.32,1.762818,1.738166667,1.775,1.7625,13,1,12
2023-12-26 14:00:00,82.75,1.709118,1.697,1.7405,1.727666667,14,1,12
2023-12-26 15:00:00,122.22,1.758909,1.729,1.759,1.757,15,1,12
2023-12-26 16:00:00,61.22,1.69938,1.728166667,1.713,1.740333333,16,1,12
2023-12-26 17:00:00,28.91,1.729189,1.700666667,1.728,1.734,17,1,12
2023-12-26 18:00:00,42.16,1.714076,1.703666667,1.717,1.710833333,18,1,12
2023-12-26 19:00:00,83.28,1.739066,1.7235,1.722666667,1.724,19,1,12
2023-12-26 21:00:00,89.9,1.698884,1.687833333,1.692333333,1.719,21,1,12
2023-12-27 08:00:00,19.21,1.7493,1.736833333,1.754333333,1.749,8,2,12
2023-12-27 09:00:00,86.81,1.799008,1.758166667,1.782,1.799,9,2,12
2023-12-27 10:00:00,23.17,1.799042,1.7525,1.757,1.786166667,10,2,12
2023-12-27 11:00:00,58.53,1.708959,1.704833333,1.709,1.734833333,11,2,12
2023-12-27 12:00:00,34.18,1.708721,1.734,1.779833333,1.775666667,12,2,12
2023-12-27 13:00:00,79.55,1.769014,1.745833333,1.775,1.766166667,13,2,12
2023-12-27 14:00:00,95.16,1.761438,1.718166667,1.7415,1.750833333,14,2,12
2023-12-27 16:00:00,184.0,1.669026,1.701666667,1.681,1.7265,16,2,12
2023-12-27 17:00:00,150.19,1.699011,1.670666667,1.698,1.704,17,2,12
2023-12-27 18:00:00,199.03,1.690412,1.679,1.694,1.691666667,18,2,12
2023-12-27 19:00:00,11.68,1.728951,1.7035,1.713666667,1.714,19,2,12
2023-12-27 21:00:00,193.93,1.688952,1.681333333,1.689,1.709,21,2,12
2023-12-28 06:00:00,39.03,1.744124,1.719,1.748152542,1.749,6,3,12
2023-12-28 07:00:00,26.88,1.75882,1.739,1.759,1.749,7,3,12
2023-12-28 08:00:00,24.59,1.748943,1.739,1.7545,1.749,8,3,12
2023-12-28 09:00:00,57.95,1.779348,1.768166667,1.785833333,1.799,9,3,12
2023-12-28 10:00:00,145.48,1.784048,1.753666667,1.767,1.786166667,10,3,12
2023-12-28 11:00:00,105.52,1.751561,1.7425,1.733,1.750333333,11,3,12
2023-12-28 12:00:00,44.3,1.769054,1.7285,1.753666667,1.785666667,12,3,12
2023-12-28 13:00:00,120.95,1.744005,1.7225,1.739,1.748166667,13,3,12
2023-12-28 14:00:00,72.49,1.698844,1.697166667,1.7115,1.722,14,3,12
2023-12-28 15:00:00,137.52,1.748765,1.719,1.740666667,1.747,15,3,12
2023-12-28 16:00:00,60.74,1.732323,1.706333333,1.728,1.727333333,16,3,12
2023-12-28 17:00:00,5.89,1.739423,1.710666667,1.721333333,1.734,17,3,12
2023-12-28 18:00:00,161.46,1.693061,1.697666667,1.695666667,1.699,18,3,12
2023-12-28 19:00:00,75.65,1.728832,1.7035,1.712666667,1.714,19,3,12
2023-12-28 20:00:00,80.75,1.722327,1.700333333,1.706333333,1.7115,20,3,12
2023-12-28 21:00:00,21.02,1.698844,1.683333333,1.682166667,1.699,21,3,12
2023-12-29 07:00:00,35.29,1.749003,1.739,1.759,1.749,7,4,12
2023-12-29 09:00:00,34.83,1.809038,1.768166667,1.783,1.799,9,4,12
2023-12-29 10:00:00,120.9,1.796484,1.753666667,1.763166667,1.786166667,10,4,12
2023-12-29 11:00:00,141.0,1.735115,1.733666667,1.728,1.743666667,11,4,12
